Licensee Name,DBA,License Number,License Type,Street Address,City,State,Zip,Latitude,Longitude
LITTLE MACHINE LLC,LITTLE MACHINE BEER,03-04352,Manufacturer (brewery,2924 WEST 20TH AVENUE,Denver,CO,80211,39.74735701,-105.024441036
MAXVILLE LAKE WINERY INC,MAXVILLE WINERY,03-18455,Winery Direct Shipper's Permit,4105 CHILES POPE VALLEY ROAD,St. Helena,CA,94574,38.55807702,-122.374928977
WOOD PADDLE LLC,WOOD PADDLE PIZZA,03-09920,Beer & Wine (city,17060 EAST QUINCY AVENUE,Aurora,CO,80015,39.63723863,-104.788569503
,EL TAPATIO,41-10845-0001,Takeout & Delivery Permit,1145 NORTH AVE,Grand Junction,CO,815013142,39.077156,-108.553200983
STE MICHELLE WINE ESTATES LLC,14 HANDS WINERY,80-23091-0009,Winery Direct Shipper's Permit,660 FRONTIER RD,Prosser,WA,993505507,46.21087402,-119.746129028
CST METRO LLC,CIRCLE K #2744137,21-79919-0068,Fermented Malt Beverage and Wine (city,19302 EAST PLAZA DRIVE,Parker,CO,801389066,39.52687101,-104.765350039
WATTS RANCH MARKET INC,WATTS RANCH MARKET INC,04-21203-0000,Fermented Malt Beverage On/Off (city,271 E MARKET ST,Meeker,CO,81641,40.03813102,-107.903593009
OLIVE BRANCH GRILL INC,OLIVE BRANCH GRILL,03-18308,Hotel & Restaurant (city,6583 SOUTH PARKER ROAD SUITE 100,Centennial,CO,80016,39.59683199,-104.804067223
,TAVERN 1301,03-14970,Takeout & Delivery Permit,1301 NORTH MAIN STREET,Lamar,CO,81052,38.10292501,-102.61917798
MORGAN WINERY INC,MORGAN WINERY,25-50211-0001,Importer (vinous & spirituous,526 BRUNKEN AVE,Salinas,CA,93901,36.66470601,-121.641324024
JOHNNIE'S LIQUOR LLC,JOHNNIE'S LIQUOR,03-07762,Retail Liquor Store (city,1725 SOUTH NEVADA AVENUE,Colorado Springs,CO,80905,38.80879001,-104.821722025
Q TABLE BBQ BUFFET LLC,SEOUL BBQ 2,42-84104-0000,Hotel & Restaurant (city,311 WEST 104TH AVENUE,Northglenn,CO,802344105,39.8853573,-104.990710036
THE NEW WEST HOSPITALITY GROUP LLC,BIN 707,03-20279,Hotel & Restaurant (city,400 MAIN STREET,Grand Junction,CO,81501,39.06754301,-108.565908032
JMMJ SUEN LLC,EAST CAFE,03-12688,Hotel & Restaurant (city,15140 EAST MISSISSIPPI AVENUE,Aurora,CO,80012,39.69631311,-104.811934226
BARGETTOS SANTA CRUZWINERY,BARGETTOS SANTA CRUZWINERY,80-34967-0002,Winery Direct Shipper's Permit,3535 N MAIN ST,Soquel,CA,950732530,36.99526099,-121.954127011
BREWER'S STAR DISTRIBUTORS LLC,BREWER'S STAR DISTRIBUTORS LLC,03-08406,Importer (malt liquor,3550 FRONTIER AVENUE SUITE A-3,Boulder,CO,80301,40.02208299,-105.248088988
THE WAFFLE LAB BOULDER LLC,THE LAB BAR & BITES,03-17256,Hotel & Restaurant (city,1155 13TH STREET,Boulder,CO,80302,40.008351,-105.276609
"CKR, LLC",715 CLUB,03-06177,Tavern (city,715 EAST 26TH AVENUE,Denver,CO,80205,39.754826,-104.977590975
KENNETH WOLF,KENNETH WOLF,L044873,Master File (Person,3333 BLAKE STREET,Denver,CO,80205,39.76689402,-104.978477026
,EL TEJADO RESTAURANT,03-04586,Takeout & Delivery Permit,2651 S BROADWAY,Denver,CO,80210,39.66854001,-104.987908008
,CAFE ZURI,03-04871,Takeout & Delivery Permit,3718 WEST 32ND AVENUE,Denver,CO,80211,39.76199299,-105.036308973
EAGLE ROCK DISTRIBUTING COMPANY OF COLORADO LLC,EAGLE ROCK DISTRIBUTING COMPANY OF COLORADO LLC,03-14138,Wholesale (vinous & spirituous,796 SAWMILL ROAD,Durango,CO,81301,37.244791,-107.867510006
"RESTAURANT SUSHI SASA, LLC",RESTAURANT SUSHI SASA,41-89719-0000,Takeout & Delivery Permit,2401 15TH ST #80,Denver,CO,802021141,39.756868,-105.009138028
PETTIE ENTERPRISESLLC,PETTIE PUB,42-87866-0000,Tavern (city,968 & 966 FRONT ST,ROCKY FORD,CO,810671740,38.05180299,-103.719484994
ESSER WINES LLC,ESSER VINEYARDS,03-04555,Importer (vinous & spirituous,5570 SKYLANE BLVD STE C,Santa Rosa,CA,95403,38.51774502,-122.798768963
FRISCO TKW LLC,TAVERN WEST,03-03658,Hotel & Restaurant (city,311 WEST MAIN STREET,Frisco,CO,80443,39.575557,-106.107612004
WALSON HOLLAND LLC,WALSON HOLLAND LLC,03-15580,Winery Direct Shipper's Permit,408 BRYANT CIRCLE SUITE E,Ojai,CA,93023,34.44289901,-119.237904986
DILLON COMPANIES LLC,KING SOOPERS #129,04-00531,Fermented Malt Beverage and Wine (city,1891 STATE HIGHWAY 7,Erie,CO,80516,40.00230601,-105.009905978
THE TIMBER CO,STEAMBOAT AXE THROWING,04-01858,Fermented Malt Beverage On (city,2851 RIVERSIDE PLAZA UNIT 190,Steamboat Springs,CO,80487,40.503345,-106.867991019
KETTLE AND SPOKE BREWERY LLC,KETTLE AND SPOKE BREWERY,03-18405,Wholesale Beer (malt liquor,2500 47TH STREET UNIT 12,Boulder,CO,80301,40.02586,-105.243249026
FIESTA JALISCO NUMERO SEIS LLC,FIESTA JALISCO,12-64800-0000,Hotel & Restaurant (city,445 ANGLERS DRIVE STE 1-A,Steamboat Springs,CO,80487,40.466285,-106.822751959
CORBETT VINEYARDS LLC,CENTER OF EFFORT WINERY,03-04650,Winery Direct Shipper's Permit,2195 CORBETT CANYON RD,Arroyo Grande,CA,93420,35.18926612,-120.5817853
J PEDRONCELLI WINERY,J PEDRONCELLI  WINERY,80-27550-0001,Importer (vinous & spirituous,1220 CANYON RD,Geyserville,CA,954419638,38.70445502,-122.936817986
WHEELERFARMSPARTNERS LLC,WHEELER FARMS,03-09449,Winery Direct Shipper's Permit,588 ZINFANDEL LANE,Saint Helena,CA,94574,38.48731402,-122.437422016
GMRI INC,GMRI INC,03-03060,Master File (Business,ATTN: LICENSING  PO BOX 695016,Orlando,FL,328695016,28.41553002,-81.476340024
"DAVIDSONS LIQUOR, INC.","DAVIDSONS BEER, WINE & SPIRITS 2",03-06244,Delivery Permit,15745 EAST ARAPAHOE ROAD,Centennial,CO,80016,39.59677357,-104.805902692
ANGRY CHICKEN LLC,ANGRY CHICKEN,03-07874,Hotel & Restaurant (city,1930 SOUTH HAVANA STREET #13 & #14,Aurora,CO,80014,39.68126298,-104.865307419
MAKK WINE LLC,ANTICA TERRA / LILLIAN,03-01849,Winery Direct Shipper's Permit,979 SW ALDER STREET,Dundee,OR,97115,45.27622602,-123.016378006
CHEBA HUT INVESTMENT COMPANY INC,CHEBA HUT,03-14329,Takeout & Delivery Permit,5697 BARNES ROAD SUITE 100,Colorado Springs,CO,80922,38.89207901,-104.72075999
Baubles and Bottles LLC,RIVETING,03-11949,Lodging & Entertainment (City,109 NORTH F STREET UNIT B,Salida,CO,81201,38.53632799,-105.991429019
FOUR GIRLS TAVERN CO LLC,THE HORSESHOE LOUNGE,42-25000-0000,Hotel & Restaurant (city,414 EAST 20TH AVENUE,Denver,CO,802053201,39.74737902,-104.981975968
DEBWANI INC,BEERMAN LIQUORS,03-05855,Retail Liquor Store (city,10120 #D WEST 26TH AVENUE,Lakewood,CO,80215,39.75444601,-105.111466984
TOMASELLO WINERY INC,TOMASELLO WINERY,06-30974-0002,Winery Direct Shipper's Permit,225 N WHITE HORSE PIKE,Hammonton,NJ,8037,39.65337602,-74.796110967
R&G INC & 7-ELEVEN INC,7-ELEVEN STORE 23418B,04-01664,Fermented Malt Beverage and Wine (city,10502 EAST COLFAX AVENUE,Aurora,CO,80010,39.73956918,-104.865594164
WORLD OF WINE LTD,WORLD OF WINE LTD,03-12550,Winery Direct Shipper's Permit,55 ENTERPRISE COURT SUITE 5,Napa,CA,94558,38.26089099,-122.273217012
LAZY BEAR RESTAURANT INC,LAZY BEAR RESTAURANT,03-05618,Hotel & Restaurant (city,285 WEST MAIN STREET,New Castle,CO,81647,39.57142271,-107.533662701
ALBERTSONS LLC,SAFEWAY STORE # 862,26-66709-0028,Fermented Malt Beverage and Wine (city,3660 SOUTH MASON STREET,Fort Collins,CO,805253031,40.53664798,-105.078026962
ANARCHY BREWING COMPANY LTD,ANARCHY BREWING COMPANY,03-15014,Brew Pub (city,225 EAST 8TH AVENUE SUITE C,Durango,CO,81301,37.26456802,-107.87378101
BUCKINGHAM LIQUOR LLC,BUCKINGHAM LIQUOR,42-44020-0000,Retail Liquor Store (city,11093 E MISSISSIPPI AVE,Aurora,CO,80012,39.69708957,-104.859371858
GV WINE & SPIRITS LLC,GV WINE & SPIRITS,03-05667,Delivery Permit,9251 EAST PEAKVIEW AVE STE #E,Greenwood Village,CO,80111,39.59909699,-104.88165498
KENNETH WEBB,QUIET BEAR ART,03-15206,Retail Establishment Permit,1130 GREENE STREET,Silverton,CO,81433,37.81097402,-107.664566025
"LEVEL UP COFFE & RAVEN RETRO GAMES, LLC",RAVENS CORNER POCKET,03-18776,Tavern (city,6502 SOUTH HIGHWAY 85-87,Fountain,CO,80817,38.73753388,-104.731651096
VDAL ASEVEDO GROUP LLC,PINO'S ITALIAN KITCHEN AND BAR,03-19475,Hotel & Restaurant (city,361 VILLAGE SQUARE LANE #130,Castle Rock,CO,80108,39.47059998,-104.879856978
"VITAMIN COTTAGE NATURAL FOOD MARKETS, INC",NATURAL GROCERS,03-10758,Master File (Business,12612 WEST ALAMEDA PARKWAY,Lakewood,CO,80228,39.70230102,-105.138177008
PSL INVESTMENTS LLC,PIT STOP LIQUOR,03-71777-0000,Retail Liquor Store (city,618 CEDAR STREET,Hudson,CO,80642,40.07363198,-104.643736
YORKVILLE CELLARS LLC,YORKVILLE CELLARS LLC,03-15363,Winery Direct Shipper's Permit,1170 BEL ARBRES DRIVE,Redwood Valley,CA,95470,39.25504707,-123.240464908
FAMOUS DAVE'S RIBS INC,FAMOUS DAVE'S,03-12105,Hotel & Restaurant (city,2440 HWY 6 & 50,Grand Junction,CO,81505,39.088617,-108.600362012
SUNCOR ENERGY SALES INC.,EXXON #28,04-00800,Fermented Malt Beverage and Wine (city,6556 SOUTH BROADWAY,Littleton,CO,80121,39.59954014,-104.987889065
DOS LUCES BREWERY LLC,DOS LUCES BREWERY,03-08560,Manufacturer (brewery,1236 SOUTH BROADWAY,Denver,CO,80210,39.69404702,-104.987081971
RISLENDE F&B LLC,RISLENDE EVENTS,03-19118,Lodging & Entertainment (City,54 COUNTY ROAD 311,Silt,CO,81652,39.54251001,-107.641139025
PRESSMAN WINES LLC,ATOST,03-13425,Limited Winery,1441 WEST 46TH AVENUE UNIT 17,Denver,CO,80211,39.78070002,-105.004729985
CONNELLY'S LLC,E-TOWN COLORADO,03-02610,Hotel & Restaurant (county,0295 MAIN ST C-104,Edwards,CO,81632,39.64182898,-106.589664978
WHITE GROVES BARBER LLC,Rosie's Bar and Barbershop,03-17477,Tavern (city,341 EAST 4TH STREET,Loveland,CO,80537,40.39569299,-105.072167006
SANITAS BREWING COMPANY LLC,SANITAS BREWING COMPANY,03-17735,Wholesale Beer (malt liquor,200 WEST BELLEVIEW AVENUE UNIT 100,Englewood,CO,80110,39.623057,-104.990803034
A V V WINERY COMPANY LLC,ALEXANDER VALLEY VINEYARDS,25-40250-0001,Winery Direct Shipper's Permit,8644 HIGHWAY 128,HEALDSBURG,CA,954489021,38.65642,-122.786922987
"LOVE'S TRAVEL STOPS & COUNTRY STORES, INC.",LOVE'S TRAVEL STOP #826,04-01787,Fermented Malt Beverage On/Off (city,"100 EAST CARDINAL WAY, SUITE A",Parachute,CO,81635,39.45060275,-108.050271192
VALENTINE COLLECTIVE LLC,MOONRISE GARDEN BAR & FOOD TRUCKS,03-15832,Takeout & Delivery Permit,6875 WEST 38TH AVENUE,Wheat Ridge,CO,80033,39.769588,-105.07293504
CF ALTITUDE LLC,ALTA #5111,04-01468,Fermented Malt Beverage and Wine (city,111 EAST HIGHWAY 112,Center,CO,81125,37.74829,-106.035269044
4K ENTERPRISES INC,STRAYHORN GRILL,03-17630,Hotel & Restaurant (city,456 KOKOPELLI BOULEVARD #10,Fruita,CO,81521,39.15250902,-108.734540021
LANDLOCKED ALES LLC,LANDLOCKED ALES,03-05976,Wholesale Beer (malt liquor,3225 SOUTH WADSWORTH BOULEVARD  UNIT PQRS,Lakewood,CO,80227,39.65780602,-105.083490035
CAMAS PRAIRIE WINERY LLC,CAMAS PRAIRIE WINERY,14-68591-0000,Winery Direct Shipper's Permit,207 MAIN STREET,Bovill,ID,83806,46.86004002,-116.395905966
DOMAINE SERENE VINEYARDS & WINERY INC,DOMAINE SERENE VINEYARDS & WINERY INC,03-03973,Importer (vinous & spirituous,6555 NE HILLTOP LANE,Dayton,OR,97114,45.27092899,-123.070301974
BHANSA LLC,BHANSA,03-18724,Hotel & Restaurant (city,1105 26TH AVENUE,Greeley,CO,80634,40.421249,-104.722739041
ADLER AND PARK INCORPORATED,WESTMINSTER BREWING COMPANY,03-10843,Wholesale Beer (malt liquor,7655 WEST 108TH AVENUE SUITE 600,Westminster,CO,80021,39.89326101,-105.082988965
DENVER WHISKEY COMPANY,TIGHE BROTHERS DISTILLERY,03-04520,Manufacturer (distillery & rectifier,"4200 MILWAUKEE STREET, UNIT A&B",Denver,CO,80216,39.77528899,-104.951627024
RIDLEY'S FAMILY MARKETS INC.,RIDLEY'S FAMILY MARKETS,04-00804,Fermented Malt Beverage and Wine (city,210 CRESTWOOD DRIVE,Gypsum,CO,81637,39.64675201,-106.946398023
DUB-L-N CORP.,PRESS WAFFLE CO.,03-16665,Beer & Wine (city,4991 FACTORY SHOPS BOULEVARD SUITE A-110,Castle Rock,CO,80108,39.41124199,-104.873413977
SEQUOIA GROVE WINERY,SEQUOIA GROVE WINERY,06-32576-0000,Winery Direct Shipper's Permit,8338 ST HELENA HWY,Napa,CA,945589729,38.44988702,-122.411844974
3 saint paul LLc,CUCINA COLORE,24-56298-0000,Takeout & Delivery Permit,3041 E 3RD AVE,Denver,CO,802065102,39.72118599,-104.951346985
SUSHI-RAMA LLC,SUSHI-RAMA,03-13584,Hotel & Restaurant (city,8181 ARISTA PLACE SUITE 135,Broomfield,CO,80021,39.90600201,-105.088496965
WELLBRIDGE FLATIRON LLC,FLATIRON ATHLETIC CLUB,03-01827,Hotel & Restaurant (city,505 THUNDERBIRD DRIVE,Boulder,CO,80303,39.9949327,-105.232024757
BRADY'S BROTHERS INC,BRADY'S GARDEN AND SPA CENTER,03-20542,Retail Establishment Permit,1121 SOUTH 9TH STREET,Canon City,CO,81212,38.43232999,-105.232453973
MOLLY GALT ABBOTT,DEVONA,03-07054,Winery Direct Shipper's Permit,700 C Street,Walla Walla,WA,99362,46.09131099,-118.272161967
WOODY'S WINGS INC,WOODY'S WINGS,03-00726,Hotel & Restaurant (city,700 SOUTH BUCKLEY ROAD  #G,Aurora,CO,80017,39.70374723,-104.789818909
"THOMPSON HOTELS, LLC",THOMPSON DENVER,03-14776,Hotel & Restaurant (city,1616 MARKET STREET,Denver,CO,80202,39.74987699,-104.997776023
9380 ELEVATION LLC & HIGHGATE HOTELS LP,JOSE CRESTED BUTTE,03-17894,Hotel & Restaurant (city,500 GOTHIC ROAD,Crested Butte,CO,81225,38.89922199,-106.966529008
CORRIDOR 44 LLC,CORRIDOR 44,42-18333-0000,Hotel & Restaurant (city,1433 LARIMER STREET,Denver,CO,802021733,39.74787099,-104.999643008
LAKE CITY CAFE INC,LAKE CITY CAFE,14-72898-0000,Tavern (city,310 GUNNISON AVE,Lake City,CO,81235,38.02890899,-107.315464032
DENVER KOSHER LLC,EAST SIDE KOSHER DELI,03-04661,Hotel & Restaurant (city,499 SOUTH ELM STREET,Glendale,CO,80246,39.70746729,-104.929684503
VENCORE MARINE GROUP LLC,THE LAKE HOUSE AT CHERRY CREEK,03-06304,Takeout & Delivery Permit,4800 SOUTH DAYTON STREET,Greenwood Village,CO,80111,39.62926528,-104.875695571
REFA DISTRIBUTING CO INC,REFA DISTRIBUTING CO INC,03-01690,Wholesale Beer (malt liquor,20 WILDFLOWER WAY,AZUSA,CO,91702,34.16306699,-117.904481989
YABBY HUT LLC,YABBY HUT THE,42-82140-0000,Hotel & Restaurant (city,3355 S YARROW ST #131,Lakewood,CO,80227,39.65500998,-105.083861018
AJINOYA INC,AJINOYA RAMEN,03-09311,Hotel & Restaurant (city,1390 SOUTH COLORADO BOULEVARD #120,Denver,CO,80222,39.69145601,-104.940058992
LOS CHAVALOS MEXICAN RESTAURANT SOUTH FORK,LOS CHAVALOS,03-15989,Hotel & Restaurant / Optional (city,30333 HIGHWAY 160,South Fork,CO,81154,37.67013998,-106.639728996
ATE ONE LLC,ALOY THAI EATERY CAPITOL HILL,03-17790,Takeout & Delivery Permit,211 EAST 7TH AVENUE,Denver,CO,80203,39.72747799,-104.984574022
V & J PRODUCTIONS LLC,GOOD JUDY'S,03-18472,Tavern (city,103 NORTH FIRST STREET,Grand Junction,CO,81501,39.06752599,-108.571421983
NEWTON BEVERAGE WORLD LLC,NEWTON BEVERAGE WORLD,03-05967,Delivery Permit,652 SPECTRUM LOOP,Colorado Springs,CO,80921,39.025355,-104.815367034
MANI IMPORTS INC.,Mani Imports Inc.,03-19292,Importer (vinous & spirituous,521 N. 10TH STREET,SACRAMENTO,CO,95811,38.59630826,-121.485820609
"CS AIRPORT HOSPITALITY, LLC",HOLIDAY INN EXPRESS & SUITES COLORADO SPRINGS,03-13510,Lodging & Entertainment (City,1815 AEROPLAZA DRIVE,Colorado Springs,CO,80916,38.80592801,-104.736418978
QI & FENG INC,PEKING TOKYO EXPRESS,03-13513,Hotel & Restaurant (city,3355 SOUTH WADSWORTH BLVD. UNIT H-103,Lakewood,CO,80227,39.65536999,-105.082645977
LUSTRE PEARL DENVER LLC,LUSTRE PEARL DENVER,03-07970,Tavern (city,1315 26TH STREET,Denver,CO,80205,39.759004,-104.985298973
"BLAZIN WINGS, INC",BUFFALO WILD WINGS,03-11415,Hotel & Restaurant (city,15570 WEST 64TH AVENUE,Arvada,CO,80007,39.810912,-105.17434601
EAST WEST OPTICAL VENTURES LLC,EYE PIECES SPORT,03-15005,Tavern (city,50 EAST MEADOW DRIVE,Vail,CO,81657,39.64216728,-106.377145596
,3RD SHOT PICKLEBALL,03-19707,Takeout & Delivery Permit,3545 WADSWORTH BOULEVARD,Wheat Ridge,CO,80033,39.76704699,-105.082992988
VITAMIN COTTAGE NATURAL FOOD MARKETS INC,NATURAL GROCERS,04-01111,Fermented Malt Beverage and Wine (city,11402 SOUTH PARKER ROAD,Parker,CO,80134,39.50967901,-104.762388964
BOOTS & BEER LLC,TECOVAS,03-15894,Beer & Wine (city,3033 EAST 1ST AVENUE,Denver,CO,80206,39.71888801,-104.95162803
OTTO PINT STEAMBOAT LLC,OTTO PINT STEAMBOAT,03-10031,Hotel & Restaurant (city,"700 YAMPA STREET, A-101 & A-102",Steamboat Springs,CO,80487,40.48509601,-106.834511015
"APPALOOSA GRILL, LLC",APPALOOSA GRILL,03-02132,Tavern (city,535 16TH ST STE 240,Denver,CO,80202,39.744493,-104.990833963
KING SOOPERS #137,CHRISTOPHER PRILLIMAN,03-20557,Manager Permit (LLDS,11994 RIDGE PARKWAY APT 207,Broomfield,CO,80021,39.911991,-105.152021984
ALADDIN LIQUORS INC,ALADDIN LIQUORS,03-07860,Retail Liquor Store (city,2032 EAST COLFAX AVENUE,Denver,CO,80206,39.73980002,-104.962608994
HAPPY CANYON VINEYARDS LLC,HAPPY CANYON VINEYARDS LLC,12-90052-0000,Winery Direct Shipper's Permit,59 INDUSTRIAL WAY,BUELLTON,CA,93427,34.61116199,-120.202686014
CASTILLO KESSELMAN VINEYARD LLC,FALLEN MOUNTAIN,03-19857,Manufacturer (winery,29829 STINGLEY GULCH ROAD,Hotchkiss,CO,81419,38.81985601,-107.799800992
MEHLON INC & 7-ELEVEN INC,7-ELEVEN STORE 32747C,04-01250,Fermented Malt Beverage and Wine (city,6025 CONSTITUTION AVENUE,Colorado Springs,CO,80915,38.87035199,-104.715824977
MOUNTAIN HIGH OF DENVER INC,JAYA ASIAN GRILL,03-02543,Hotel & Restaurant (city,1699 S COLORADO BLVD UNIT B,Denver,CO,80222,39.68592399,-104.941362964
"POOL IV TRS, LLC",CROWNE PLAZA DENVER INTERNATIONAL AIRPORT,03-06491,Hotel & Restaurant (city,15500 EAST 40TH AVENUE,Aurora,CO,80011,39.77171659,-104.807257375
DILLON COMPANIES LLC,KING SOOPERS #118,01-10779-0197,Fermented Malt Beverage and Wine (city,2355 W 136TH AVE,Broomfield,CO,80023,39.94468801,-105.014366994
WINE EXPERIENCE CAFE LTD,WINE EXPERIENCE CAFE,42-47988-0000,Hotel & Restaurant (city,6240 SOUTH MAIN STREET L115,Aurora,CO,800165376,39.60296268,-104.708464325
SOLENE INC,CLOS SOLENE,03-05218,Winery Direct Shipper's Permit,2040 NIDERER ROAD,Paso Robles,CA,93446,35.58661699,-120.768233976
"SPERO WINERY, LLC",SPERO WINERY AKA VINO E BUONO,03-04476,Limited Winery,3316 WEST 64TH AVENUE,Denver,CO,80221,39.81177198,-105.030317002
Fuzzy's Taco Shop,FUZZY'S TACO SHOP,03-10376,Takeout & Delivery Permit,7592 SOUTH UNIVERSITY BOULEVARD,Centennial,CO,80122,39.57866472,-104.959770713
JAMESTOWN MERCANTILE CAFE LLC,JAMESTOWN MERCANTILE CAFE,03-06543,Hotel & Restaurant (city,108 MAIN STREET,Jamestown,CO,80455,40.11593801,-105.387721018
ASPEN SKIING CO LLC,LITTLE NELL / LITTLE NELL'S,09-76582-0001,Hotel & Restaurant (city,675 E DURANT AVE,Aspen,CO,816112001,39.18668795,-106.817489968
SAM'S FOOD MARKET,"SAM'S FOOD MARKET, INC",04-01833,Fermented Malt Beverage and Wine (city,3049 JETWING DRIVE,Colorado Springs,CO,80916,38.78818101,-104.753413035
MINI MART INC,LOAF 'N JUG #858,03-27943-0009,Fermented Malt Beverage and Wine (city,1801 NORTH COLLEGE AVENUE,Fort Collins,CO,80525,40.611003,-105.076986013
CUBA CUBA SANDWICHERIA LLC,CUBA CUBA SANDWICHERIA,03-01380,Hotel & Restaurant (city,654 S COLORADO BLVD,Glendale,CO,80246,39.705024,-104.938897009
ODELL BREWING COMPANY INC,ODELL BREWING COMPANY,03-12301,Wholesale Beer (malt liquor,1625 NORTH PERRY STREET,Denver,CO,80204,39.743378,-105.039630972
G & S SERVICES COMPANY,FRANKTOWN MARKET,04-00736,Fermented Malt Beverage and Wine(county,1958 NORTH HIGHWAY 83,Franktown,CO,80116,39.38954501,-104.75193497
P F CHANG'S CHINA BISTRO INC,P F CHANG'S CHINA BISTRO,12-31387-0004,Hotel & Restaurant (city,1725 BRIARGATE PARKWAY,Colorado Springs,CO,809203474,38.964198,-104.794370031
SAFEWAY STORES 45 INC,SAFEWAY STORE #1446,21-70663-0015,Fermented Malt Beverage and Wine (city,11051 SOUTH PARKER ROAD,Parker,CO,801347441,39.51604398,-104.766503975
BORROMEO CIDER LLC,BORROMEO CIDER,03-20333,Winery Direct Shipper's Permit,227 HAZEL LANE,Wetmore,CO,81253,38.28431199,-105.043630984
WINTER PARK WINE & SPIRITS LTD,WINTER PARK WINE & SPIRITS,03-02634,Retail Liquor Store (city,78878 US HIGHWAY 40,Winter Park,CO,80482,39.91855102,-105.785448023
J-NH WINE GROUP LLC,J-NH WINE GROUP LLC,03-00320,Winery Direct Shipper's Permit,14710 Woodinville-Redmond NE,Woodinville,WA,98072,47.73532,-122.153254963
REMY COINTREAU USA INC,REMY AMERIQUE,80-41415-0000,Importer (vinous & spirituous,1290 AVE OF THE AMERICAS 14TH FL,New York,NY,10104,40.76096253,-73.979537248
SIMPLE SHOTS LLC,SIMPLE SHOTS LLC,03-19372,Importer (vinous & spirituous,176 REINICKE STREET,Houston,TX,77007,29.76242299,-95.417378962
WINE ROAD VINTNERS LLC,PONTE WINERY,15-48050-0000,Winery Direct Shipper's Permit,35053 RANCHO CALIFORNIA RD,Temecula,CA,92591,33.53664198,-117.050507961
"DESERT WIND HOLDINGS,  LLC",DESERT WIND WINERY,03-15425,Winery Direct Shipper's Permit,2258 WINE COUNTRY ROAD,Prosser,WA,99350,46.21549098,-119.746953975
RAMONS RESTAURANT LLC,RAMON'S RESTAURANT,25-42712-0000,Hotel & Restaurant (city,56 TALISMAN DR,Pagosa Springs,CO,811479169,37.25730698,-107.07494398
M&K LLC,MONSE'S TASTE OF EL SALVADOR,03-12251,Tavern (city,115 SOUTH 25TH STREET,Colorado Springs,CO,80904,38.84643201,-104.863066014
COTTONTUCKY LLC,CHATEAU TUMBLEWEED,03-05257,Winery Direct Shipper's Permit,1151 WEST STATE ROUTE 89A,Clarkdale,AZ,86324,34.74234639,-112.039822116
PELICAN LAKES LLC,RAINDANCE NATIONAL RESORT & GOLF,03-17021,Lodging & Entertainment (City,1775 RAINDANCE NATIONAL DRIVE,Windsor,CO,80550,40.475305,-104.90426
COLORADO STATE FAIR FOUNDATION,COLORADO STATE FAIR FOUNDATION,03-10327,Tavern (city,1001 BEULAH AVENUE - VIP CLUB HOUSE,Pueblo,CO,81004,38.249597,-104.636183989
KING SOOPERS #137,SONYA L QUINTANA,03-20565,Manager Permit (LLDS,8798 CHASE DRIVE #2,Arvada,CO,80003,39.856141,-105.076259973
NORWOOD GROCERY LLC,CLARK'S MARKET,04-01327,Fermented Malt Beverage and Wine (city,1435 GRAND AVENUE,Norwood,CO,81423,38.13104001,-108.291484019
HOTDEN LLC & WHITE LODGING SERVICES CORP,LE MERIDIEN DENVER / AC HOTEL,03-07859,Hotel & Restaurant (city,1475 CALIFORNIA STREET & 750 15TH STREET,Denver,CO,80202,39.74422,-104.993399999
LLAC LLC,ANELARE,03-02779,Winery Direct Shipper's Permit,19205 N MCBEE ROAD NW,Benton City,WA,99320,46.240086,-119.481126023
THE LOUNGE AT MCCAULEY'S LLC,THE LOUNGE AT MCCAULEY'S MOUSTACHE CAFE,03-17045,Hotel & Restaurant (city,118 & 120 NORTH 2ND STREET,Sterling,CO,80751,40.62407898,-103.206498019
"LAS HIJAS DE LA CHILANGA, LLC",LAS HIJAS DE LA CHILANGA,03-18230,Hotel & Restaurant (city,4460 MORRISON ROAD,Denver,CO,80219,39.70094,-105.046870003
EMPIRE DISTRIBUTORS OF COLORADO INC,EMPIRE DISTRIBUTORS OF COLORADO INC,03-00914,Wholesale Beer (malt liquor,5301 PEORIA STREET SUITE A,Denver,CO,80239,39.79268899,-104.848541014
KV WINES LLC,KV WINES,03-09536,Winery Direct Shipper's Permit,9419 NE WORDEN HILL ROAD,Dundee,OR,97115,45.28017301,-123.063366033
Kum & GO LLC,MAVERIK 5258,04-00100,Fermented Malt Beverage and Wine (city,620 E FILLMORE,Colorado Springs,CO,80907,38.87457299,-104.813354958
LEE SPIRITS COMPANY INC,LEE SPIRITS COMPANY INC,03-04251,Wholesale (vinous & spirituous,303 WEST HIGHWAY 105,Monument,CO,80132,39.09380502,-104.864882037
"REBEL RESTAURANT HOLDING, LLC",THE LAKEHOUSE KITCHEN & TAVERN,03-13133,Takeout & Delivery Permit,8026 WEST BOWLES AVENUE,Littleton,CO,80123,39.609209,-105.085023001
